X_1 Y_1 X_2 Y_2 X_3 Y_3 X_4 Y_4 X_5 Y_5 X_6 Y_6 X_7 Y_7 X_8 Y_8 X_9 Y_9 X_10 Y_10 
2.26421 6.11625 3.28957 8.74497 1.7794 4.9927 7.43542 1.11129 8.1467 2.75968 3.05783 1.38689 -0.996783 3.61938 6.80128 5.47091 1.49854 3.82526 10.222 7.09022
2.21562 6.08429 3.21236 8.72383 1.76895 4.94972 7.5163 1.14494 8.2043 2.8197 3.13704 1.3774 -0.974049 3.52784 6.7996 5.49114 1.54921 3.78354 10.1908 7.16342
2.1667 6.05068 3.13555 8.70156 1.75863 4.90576 7.59659 1.17999 8.2611 2.88082 3.21642 1.36925 -0.949634 3.43696 6.79758 5.51118 1.60141 3.74364 10.1585 7.23614
2.11752 6.01536 3.05915 8.67817 1.74846 4.86071 7.67626 1.21642 8.31707 2.94306 3.29592 1.36243 -0.923555 3.34676 6.79523 5.53103 1.65508 3.70572 10.1249 7.30834
2.06811 5.97827 2.98319 8.65367 1.73848 4.81446 7.75529 1.25421 8.37217 3.0064 3.37554 1.35694 -0.895825 3.25727 6.79257 5.55067 1.71015 3.66993 10.0903 7.38
2.01855 5.93933 2.90769 8.62807 1.72876 4.76692 7.83366 1.29336 8.42639 3.07085 3.45525 1.35277 -0.86646 3.16851 6.7896 5.57012 1.7665 3.63641 10.0544 7.45111
1.96889 5.8985 2.83267 8.60136 1.71937 4.71796 7.91134 1.33383 8.4797 3.13641 3.53504 1.34991 -0.835472 3.08052 6.78632 5.58937 1.82401 3.60532 10.0174 7.52165
1.91922 5.85572 2.75816 8.57355 1.71039 4.66748 7.98831 1.37563 8.53205 3.20306 3.61487 1.34836 -0.802876 2.99331 6.78275 5.60842 1.88253 3.57679 9.97927 7.59159
1.86961 5.81093 2.68417 8.54466 1.70194 4.61536 8.06456 1.41873 8.58343 3.27081 3.69473 1.34809 -0.768683 2.90691 6.7789 5.62727 1.94188 3.55094 9.93998 7.66091
1.82017 5.7641 2.61073 8.51468 1.69416 4.5615 8.14006 1.46312 8.63379 3.33965 3.7746 1.3491 -0.732906 2.82134 6.77477 5.64593 2.00186 3.52788 9.89955 7.72959
1.771 5.71518 2.53786 8.48362 1.68723 4.50581 8.21479 1.50878 8.68311 3.40957 3.85445 1.35138 -0.695558 2.73661 6.77037 5.66439 2.06221 3.50771 9.85799 7.79762
1.72221 5.66415 2.46559 8.45148 1.68135 4.44821 8.28873 1.5557 8.73136 3.48056 3.93427 1.35491 -0.656649 2.65276 6.76571 5.68267 2.12268 3.49048 9.81532 7.86496
1.67392 5.61099 2.39393 8.41828 1.67673 4.38864 8.36187 1.60385 8.77851 3.55261 4.01403 1.35967 -0.616191 2.5698 6.76079 5.70075 2.18296 3.47625 9.77153 7.93161
1.62625 5.55569 2.32291 8.38402 1.67363 4.32706 8.43417 1.65324 8.82451 3.62571 4.09371 1.36565 -0.574196 2.48774 6.75563 5.71866 2.24273 3.465 9.72663 7.99754
1.57935 5.49826 2.25255 8.34871 1.67232 4.26347 8.50563 1.70383 8.86935 3.69985 4.17329 1.37284 -0.530676 2.40661 6.75024 5.73638 2.30165 3.45674 9.68064 8.06272
1.53334 5.43872 2.18287 8.31234 1.6731 4.19788 8.57622 1.7556 8.91299 3.775 4.25273 1.38121 -0.485641 2.32641 6.74461 5.75393 2.35937 3.45141 9.63356 8.12715
1.48837 5.37707 2.11389 8.27494 1.67626 4.13036 8.64592 1.80856 8.95539 3.85116 4.33202 1.39076 -0.439104 2.24716 6.73877 5.77131 2.41553 3.44893 9.58541 8.19079
1.44457 5.31337 2.04562 8.2365 1.68211 4.06098 8.71472 1.86266 8.99654 3.9283 4.41112 1.40146 -0.391076 2.16888 6.73272 5.78853 2.46979 3.44921 9.53619 8.25364
1.40209 5.24766 1.9781 8.19703 1.69093 3.98986 8.78259 1.9179 9.03638 4.00641 4.49002 1.4133 -0.341571 2.09157 6.72647 5.80559 2.52179 3.4521 9.48592 8.31566
1.36107 5.17999 1.91134 8.15653 1.70304 3.91714 8.84953 1.97426 9.07491 4.08546 4.56867 1.42627 -0.290602 2.01526 6.72002 5.82249 2.57121 3.45747 9.4346 8.37685
1.32162 5.11044 1.84535 8.11503 1.71871 3.84298 8.9155 2.03172 9.11209 4.16544 4.64706 1.44034 -0.238183 1.93994 6.7134 5.83925 2.61775 3.46514 9.38224 8.43719
1.28389 5.03907 1.78016 8.07253 1.73823 3.76759 8.98049 2.09026 9.14788 4.24631 4.72515 1.45551 -0.184329 1.86564 6.70661 5.85587 2.66112 3.47493 9.32887 8.49664
1.24798 4.96597 1.71577 8.02902 1.76187 3.69123 9.04448 2.14986 9.18227 4.32806 4.80292 1.47176 -0.129055 1.79236 6.69967 5.87236 2.70106 3.48661 9.27449 8.5552
1.214 4.89122 1.6522 7.98453 1.78989 3.61417 9.10746 2.21049 9.21523 4.41066 4.88034 1.48908 -0.0723812 1.72013 6.69258 5.88872 2.73734 3.49994 9.21911 8.61285
1.18205 4.8149 1.58947 7.93907 1.82256 3.53679 9.1694 2.27215 9.24672 4.49407 4.95738 1.50745 -0.0143249 1.64895 6.68535 5.90495 2.76974 3.51465 9.16275 8.66956
1.15223 4.73712 1.52759 7.89264 1.86012 3.45953 9.2303 2.3348 9.27674 4.57828 5.03401 1.52687 0.0450922 1.57885 6.678 5.92107 2.79811 3.53042 9.10542 8.72533
1.1246 4.65795 1.46657 7.84526 1.90279 3.38295 9.29013 2.39843 9.30524 4.66325 5.11021 1.54733 0.105847 1.50984 6.67055 5.93707 2.82231 3.54692 9.04714 8.78012
1.09924 4.57749 1.40642 7.79693 1.95074 3.30769 9.34887 2.46302 9.33222 4.74894 5.18596 1.56882 0.167915 1.44195 6.663 5.95297 2.84226 3.56374 8.98791 8.83393
1.0762 4.49582 1.34715 7.74767 2.0041 3.23453 9.40651 2.52855 9.35765 4.83534 5.26124 1.59133 0.23127 1.37521 6.65536 5.96877 2.85793 3.58046 8.92775 8.88674
1.05554 4.41302 1.28877 7.69749 2.06292 3.16433 9.46304 2.59499 9.3815 4.92241 5.33603 1.61486 0.295884 1.30964 6.64766 5.98446 2.86937 3.59663 8.86668 8.93852
1.03731 4.32918 1.23128 7.6464 2.12716 3.09802 9.51843 2.66232 9.40377 5.01011 5.41031 1.6394 0.361728 1.24528 6.63989 6.00006 2.87665 3.61179 8.80471 8.98926
1.02153 4.24436 1.1747 7.59442 2.19671 3.03651 9.57268 2.73053 9.42442 5.09841 5.48407 1.66495 0.428774 1.18217 6.63208 6.01556 2.8799 3.62547 8.74186 9.03893
1.00824 4.15865 1.11903 7.54157 2.27137 2.98072 9.62578 2.7996 9.44346 5.18729 5.5573 1.69149 0.496994 1.12036 6.62423 6.03098 2.87931 3.63721 8.67814 9.08754
0.997473 4.07211 1.06428 7.48784 2.35086 2.93148 9.67769 2.8695 9.46084 5.27671 5.63001 1.71905 0.566363 1.0599 6.61635 6.04631 2.87507 3.64656 8.61357 9.13504
0.98924 3.98482 1.01045 7.43327 2.43484 2.88952 9.72843 2.94022 9.47657 5.36663 5.70218 1.7476 0.636856 1.00083 6.60844 6.06155 2.86742 3.65305 8.54816 9.18144
0.983563 3.89685 0.957552 7.37787 2.52289 2.85546 9.77796 3.01174 9.49063 5.45703 5.77383 1.77715 0.708452 0.943209 6.60052 6.07672 2.85664 3.65624 8.48192 9.2267
0.980456 3.80827 0.905591 7.32165 2.61448 2.82982 9.82628 3.08403 9.503 5.54788 5.84494 1.80769 0.781134 0.887081 6.59259 6.0918 2.84309 3.65568 8.41488 9.27081
0.979925 3.71916 0.854575 7.26463 2.70896 2.81295 9.87339 3.15709 9.51366 5.63913 5.91554 1.83924 0.854885 0.832499 6.58464 6.10681 2.82721 3.65096 8.34704 9.31376
0.981967 3.6296 0.804513 7.20683 2.80544 2.80505 9.91926 3.23089 9.5226 5.73076 5.98562 1.87178 0.929697 0.779508 6.57668 6.12174 2.80959 3.64171 8.27843 9.35551
0.986568 3.53967 0.755415 7.14828 2.90278 2.80606 9.96388 3.30541 9.52982 5.82274 6.05519 1.90532 1.00556 0.728152 6.56871 6.1366 2.79095 3.62772 8.20906 9.39607
0.9937 3.44947 0.707293 7.08899 2.99953 2.81563 10.0073 3.38065 9.53529 5.91503 6.12428 1.93984 1.08248 0.67847 6.56073 6.15139 2.77216 3.60895 8.13895 9.4354
1.00332 3.35908 0.660159 7.02898 3.09398 2.8331 10.0494 3.45658 9.539 6.0076 6.19287 1.97535 1.16044 0.630497 6.55273 6.16612 2.75413 3.58562 8.0681 9.47349
1.01538 3.26859 0.614028 6.96828 3.18439 2.8575 10.0902 3.53318 9.54095 6.10042 6.26098 2.01183 1.23946 0.584265 6.5447 6.18079 2.73769 3.55816 7.99655 9.51032
1.0298 3.17809 0.568914 6.90691 3.26917 2.88774 10.1298 3.61044 9.54112 6.19345 6.32861 2.04927 1.31953 0.539803 6.53665 6.1954 2.72351 3.52717 7.9243 9.54588
1.04651 3.08768 0.52483 6.84489 3.34717 2.92267 10.168 3.68833 9.53951 6.28665 6.39576 2.08765 1.40067 0.497138 6.52857 6.20997 2.71202 3.49331 7.85137 9.58015
1.06545 2.99742 0.481791 6.78224 3.41772 2.96119 10.205 3.76684 9.5361 6.38 6.46241 2.12695 1.48285 0.4563 6.52047 6.22451 2.70343 3.45722 7.77779 9.61311
1.08652 2.9074 0.439807 6.71898 3.48057 3.00232 10.2406 3.84594 9.53089 6.47346 6.52857 2.16715 1.56609 0.417318 6.51234 6.23902 2.69778 3.41947 7.70357 9.64475
1.10967 2.81769 0.398888 6.65514 3.53582 3.0452 10.275 3.92562 9.52387 6.56699 6.59422 2.20824 1.65036 0.380224 6.50419 6.25352 2.69501 3.38055 7.62873 9.67506
1.13483 2.72835 0.359045 6.59072 3.58374 3.08909 10.308 4.00585 9.51505 6.66055 6.65934 2.25021 1.73566 0.345053 6.49602 6.26801 2.69497 3.34088 7.5533 9.70402
1.16193 2.63944 0.320285 6.52575 3.62476 3.13334 10.3397 4.08661 9.50441 6.75412 6.72393 2.29304 1.82196 0.31184 6.48784 6.28251 2.6975 3.30079 7.47729 9.73161
1.19092 2.55102 0.282615 6.46025 3.65931 3.17741 10.37 4.16789 9.49195 6.84765 6.78798 2.33671 1.90924 0.280625 6.47964 6.29703 2.70242 3.26057 7.40073 9.75783
1.22174 2.46313 0.246042 6.39422 3.68788 3.2208 10.399 4.24965 9.47767 6.9411 6.85145 2.38123 1.99746 0.251448 6.47144 6.31157 2.70952 3.22042 7.32364 9.78265
1.25434 2.37581 0.210572 6.32769 3.71091 3.2631 10.4267 4.33189 9.46157 7.03444 6.91434 2.42658 2.0866 0.224351 6.46324 6.32615 2.71864 3.18052 7.24605 9.80607
1.28867 2.28909 0.176209 6.26066 3.72887 3.30395 10.453 4.41458 9.44364 7.12764 6.97664 2.47276 2.17661 0.199376 6.45505 6.34078 2.7296 3.14102 7.16797 9.82808
1.3247 2.20299 0.142958 6.19317 3.74216 3.34305 10.4779 4.49769 9.42388 7.22065 7.03833 2.51977 2.26745 0.176569 6.44687 6.35546 2.74223 3.10201 7.08943 9.84866
1.36238 2.11754 0.110823 6.12521 3.75118 3.38017 10.5015 4.58121 9.40228 7.31344 7.09938 2.56759 2.35907 0.155972 6.4387 6.3702 2.75639 3.06356 7.01046 9.8678
1.40169 2.03272 0.0798068 6.05682 3.7563 3.41509 10.5236 4.66511 9.37886 7.40596 7.1598 2.61624 2.4514 0.13763 6.43056 6.38501 2.77194 3.02572 6.93108 9.88548
1.4426 1.94856 0.0499135 5.98799 3.75784 3.44766 10.5444 4.74938 9.3536 7.49819 7.21956 2.66571 2.54438 0.121587 6.42245 6.3999 2.78876 2.98852 6.85132 9.90171
1.48511 1.86504 0.0211453 5.91876 3.75611 3.47776 10.5638 4.83399 9.3265 7.59008 7.27864 2.71599 2.63794 0.107883 6.41438 6.41487 2.80675 2.95197 6.7712 9.91645
1.5292 1.78215 -0.00649551 5.84912 3.75137 3.5053 10.5818 4.91892 9.29757 7.68159 7.33704 2.76709 2.73202 0.0965581 6.40634 6.42993 2.82581 2.91607 6.69076 9.92971
1.57487 1.69989 -0.0330068 5.77911 3.74387 3.53022 10.5984 5.00415 9.2668 7.77268 7.39473 2.819 2.82651 0.0876498 6.39833 6.44508 2.84587 2.88081 6.61001 9.94147
1.62213 1.61823 -0.0583868 5.70874 3.73383 3.55248 10.6136 5.08967 9.23419 7.86332 7.45171 2.87173 2.92133 0.0811913 6.39038 6.46034 2.86687 2.84617 6.52899 9.95171
1.67102 1.53718 -0.0826342 5.63802 3.72143 3.57203 10.6274 5.17545 9.19975 7.95346 7.50796 2.92528 3.01639 0.0772115 6.38246 6.47569 2.88874 2.81215 6.44773 9.96044
1.72154 1.4567 -0.105748 5.56696 3.70685 3.58887 10.6398 5.26147 9.16347 8.04305 7.56346 2.97964 3.11157 0.0757345 6.37459 6.49116 2.91146 2.77871 6.36625 9.96764
1.77374 1.3768 -0.127726 5.49559 3.69024 3.60297 10.6507 5.34771 9.12535 8.13207 7.6182 3.03481 3.20677 0.0767784 6.36676 6.50675 2.93499 2.74586 6.28459 9.97331
1.82767 1.29747 -0.148569 5.42392 3.67174 3.61433 10.6602 5.43415 9.08541 8.22046 7.67217 3.09079 3.30187 0.0803546 6.35898 6.52245 2.95929 2.71357 6.20278 9.97742
1.88338 1.21871 -0.168275 5.35196 3.65149 3.62293 10.6683 5.52077 9.04364 8.30819 7.72535 3.14758 3.39674 0.0864674 6.35124 6.53829 2.98436 2.68183 6.12085 9.97998
1.94093 1.14054 -0.186846 5.27973 3.62959 3.62877 10.675 5.60755 9.00004 8.3952 7.77772 3.20517 3.49126 0.0951128 6.34353 6.55425 3.01017 2.65064 6.03883 9.98098
2.00038 1.06299 -0.20428 5.20724 3.60617 3.63181 10.6802 5.69448 8.95463 8.48146 7.82927 3.26356 3.58529 0.106278 6.33586 6.57035 3.03672 2.61999 5.95675 9.9804
2.0618 0.986096 -0.220578 5.13452 3.58132 3.63206 10.6839 5.78152 8.9074 8.56691 7.87999 3.32276 3.67872 0.119942 6.32822 6.5866 3.06398 2.5899 5.87465 9.97825
2.12526 0.909906 -0.23574 5.06157 3.55516 3.62947 10.6863 5.86866 8.85837 8.65152 7.92986 3.38275 3.7714 0.136074 6.3206 6.603 3.09196 2.56035 5.79256 9.97452
2.19083 0.834493 -0.249769 4.98841 3.52779 3.62404 10.6872 5.95588 8.80754 8.73524 7.97887 3.44353 3.8632 0.154632 6.313 6.61954 3.12064 2.53138 5.71052 9.9692
2.25857 0.759944 -0.262664 4.91506 3.49933 3.61572 10.6866 6.04316 8.75492 8.81802 8.027 3.50509 3.954 0.175568 6.30541 6.63625 3.15 2.50299 5.62856 9.96229
2.32853 0.686361 -0.274428 4.84152 3.46989 3.6045 10.6846 6.13048 8.70053 8.89981 8.07424 3.56744 4.04368 0.198821 6.29781 6.65313 3.18003 2.47519 5.54671 9.95379
2.40078 0.613868 -0.285062 4.76782 3.43959 3.59032 10.6811 6.21782 8.64438 8.98056 8.12056 3.63056 4.13212 0.224324 6.2902 6.67017 3.21071 2.44802 5.46502 9.94369
2.47535 0.5426 -0.294569 4.69396 3.40858 3.57317 10.6762 6.30516 8.58648 9.06024 8.16597 3.69446 4.21923 0.252001 6.28256 6.6874 3.24202 2.42149 5.38352 9.932
2.55226 0.472714 -0.302953 4.61996 3.37698 3.553 10.6698 6.39248 8.52685 9.13878 8.21044 3.75911 4.30491 0.281769 6.27489 6.7048 3.27391 2.39563 5.30224 9.9187
2.63154 0.404374 -0.310215 4.54583 3.34497 3.52979 10.662 6.47976 8.4655 9.21615 8.25396 3.82452 4.38907 0.313537 6.26718 6.7224 3.30636 2.37046 5.22123 9.90381
2.71317 0.33776 -0.316361 4.47159 3.3127 3.50352 10.6527 6.56697 8.40246 9.29229 8.29651 3.89068 4.47166 0.347212 6.25939 6.74018 3.33931 2.34598 5.14052 9.88733
2.79714 0.273056 -0.321394 4.39725 3.28037 3.47416 10.6419 6.6541 8.33775 9.36716 8.33809 3.95758 4.55263 0.382697 6.25153 6.75816 3.37271 2.32223 5.06015 9.86924
2.88341 0.210451 -0.325319 4.32282 3.24817 3.44172 10.6297 6.74113 8.27138 9.4407 8.37867 4.02522 4.63192 0.419894 6.24358 6.77635 3.4065 2.2992 4.98016 9.84957
2.97192 0.150135 -0.32814 4.24831 3.21631 3.4062 10.6161 6.82804 8.20339 9.51288 8.41823 4.09358 4.70951 0.458703 6.23551 6.79474 3.44061 2.27689 4.90059 9.82832
3.0626 0.0922897 -0.329865 4.17374 3.18501 3.36761 10.6009 6.91479 8.13379 9.58364 8.45678 4.16265 4.7854 0.499027 6.22732 6.81335 3.47497 2.2553 4.82147 9.80548
3.15536 0.0370905 -0.330498 4.09911 3.15451 3.32598 10.5843 7.00139 8.06262 9.65294 8.49429 4.23242 4.85957 0.540773 6.21898 6.83217 3.5095 2.23441 4.74285 9.78107
3.2501 -0.015301 -0.330047 4.02446 3.12506 3.28137 10.5662 7.08779 7.98991 9.72073 8.53074 4.30289 4.93202 0.583851 6.21047 6.85121 3.54414 2.21419 4.66476 9.75509
3.34669 -0.0647388 -0.328517 3.94977 3.09688 3.23383 10.5467 7.17399 7.91567 9.78698 8.56613 4.37404 5.00277 0.628177 6.20178 6.87047 3.5788 2.19461 4.58724 9.72756
3.44502 -0.111095 -0.325916 3.87508 3.07023 3.18344 10.5257 7.25996 7.83996 9.85163 8.60043 4.44586 5.07183 0.673672 6.19288 6.88995 3.61343 2.17561 4.51033 9.69848
3.54495 -0.154261 -0.322252 3.8004 3.04536 3.13029 10.5033 7.34567 7.7628 9.91464 8.63364 4.51834 5.13921 0.720263 6.18376 6.90966 3.64795 2.15715 4.43408 9.66785
3.64633 -0.19415 -0.317532 3.72573 3.02249 3.07447 10.4793 7.43111 7.68422 9.97598 8.66574 4.59146 5.20493 0.767884 6.17439 6.9296 3.68231 2.13917 4.35851 9.6357
3.74904 -0.230692 -0.311765 3.65111 3.00184 3.01611 10.454 7.51625 7.60426 10.0356 8.69672 4.66522 5.269 0.816472 6.16476 6.94977 3.71647 2.12161 4.28368 9.60204
3.85291 -0.263839 -0.304958 3.57653 2.98364 2.95531 10.4271 7.60108 7.52296 10.0935 8.72655 4.73958 5.33143 0.865973 6.15484 6.97016 3.7504 2.1044 4.20961 9.56688
3.95782 -0.29356 -0.297119 3.50203 2.96808 2.89221 10.3988 7.68556 7.44035 10.1495 8.75524 4.81455 5.39225 0.916333 6.14461 6.99078 3.78408 2.08749 4.13634 9.53023
4.06361 -0.31984 -0.288258 3.42761 2.95534 2.82691 10.3691 7.76967 7.35648 10.2038 8.78275 4.8901 5.45144 0.967504 6.13405 7.01163 3.81749 2.07082 4.06392 9.49211
4.17014 -0.342677 -0.278382 3.35331 2.9456 2.75956 10.3379 7.8534 7.27138 10.2561 8.80909 4.96622 5.50901 1.01944 6.12314 7.0327 3.85064 2.05433 3.99238 9.45253
4.27729 -0.362084 -0.267499 3.27913 2.93899 2.69027 10.3052 7.93671 7.1851 10.3066 8.83423 5.04288 5.56497 1.0721 6.11186 7.05399 3.88354 2.03797 3.92176 9.41152
4.38491 -0.378082 -0.255619 3.2051 2.93567 2.61918 10.2711 8.01959 7.09767 10.3552 8.85816 5.12008 5.6193 1.12543 6.10018 7.0755 3.9162 2.02171 3.8521 9.36909
4.49289 -0.390701 -0.24275 3.13123 2.93576 2.54641 10.2356 8.102 7.00915 10.4018 8.88087 5.19778 5.672 1.17939 6.08809 7.09722 3.94864 2.0055 3.78343 9.32526
4.6011 -0.399979 -0.228899 3.05756 2.93937 2.47207 10.1986 8.18393 6.91957 10.4464 8.90235 5.27598 5.72305 1.23394 6.07557 7.11915 3.98089 1.98932 3.71579 9.28005
4.70943 -0.40596 -0.214076 2.98409 2.94663 2.3963 10.1602 8.26535 6.82898 10.489 8.92259 5.35464 5.77244 1.28902 6.06259 7.14127 4.01298 1.97316 3.64922 9.23349
4.81775 -0.408691 -0.198287 2.91087 2.95763 2.31921 10.1203 8.34623 6.73741 10.5296 8.94157 5.43376 5.82016 1.3446 6.04913 7.16359 4.04492 1.95701 3.58375 9.18559
4.92597 -0.408222 -0.18154 2.83789 2.97248 2.24092 10.079 8.42655 6.64493 10.5681 8.95929 5.5133 5.8662 1.40062 6.03518 7.18609 4.07675 1.94086 3.51942 9.13639
5.03397 -0.404607 -0.163843 2.7652 2.99126 2.16157 10.0363 8.50628 6.55156 10.6045 8.97573 5.59325 5.91054 1.45702 6.02071 7.20877 4.10848 1.9247 3.45626 9.0859
5.14166 -0.397902 -0.145202 2.69281 3.01408 2.08127 9.99216 8.58541 6.45736 10.6389 8.99088 5.67357 5.95316 1.51375 6.0057 7.23161 4.14013 1.90857 3.39431 9.03415
5.24895 -0.388162 -0.125626 2.62074 3.04102 2.00017 9.94661 8.66389 6.36237 10.6711 9.00474 5.75426 5.99406 1.57074 5.99014 7.25461 4.1717 1.89245 3.3336 8.98116
5.35573 -0.375445 -0.105118 2.54902 3.07219 1.91843 9.89966 8.74171 6.26663 10.7011 9.0173 5.83528 6.03324 1.62794 5.97401 7.27775 4.2032 1.87637 3.27415 8.92697
5.46193 -0.359809 -0.0836871 2.47767 3.10766 1.83619 9.85132 8.81883 6.1702 10.7291 9.02855 5.9166 6.07068 1.68529 5.95728 7.30102 4.23461 1.86033 3.21601 8.87161
5.56745 -0.341311 -0.061337 2.40671 3.14754 1.75366 9.80158 8.89524 6.07312 10.7548 9.03849 5.99822 6.1064 1.7427 5.93994 7.32441 4.26594 1.84435 3.1592 8.8151
5.67222 -0.320009 -0.0380732 2.33617 3.19191 1.67104 9.75046 8.97091 5.97543 10.7784 9.04711 6.08009 6.14039 1.80011 5.92197 7.34791 4.29715 1.82844 3.10376 8.75748
5.77615 -0.295962 -0.0139002 2.26606 3.24086 1.58855 9.69797 9.0458 5.87719 10.7998 9.0544 6.16219 6.17268 1.85746 5.90336 7.37149 4.32823 1.81259 3.04971 8.69877
5.87916 -0.269226 0.0111779 2.1964 3.29447 1.50648 9.64412 9.1199 5.77843 10.8191 9.06037 6.2445 6.20326 1.91466 5.88408 7.39515 4.35915 1.79681 2.99708 8.63902
5.98118 -0.23986 0.0371576 2.12722 3.3528 1.42511 9.58891 9.19317 5.6792 10.8361 9.065 6.32699 6.23218 1.97164 5.86412 7.41886 4.38988 1.78106 2.94589 8.57825
6.08215 -0.207919 0.0640356 2.05852 3.41593 1.34478 9.53236 9.26558 5.57955 10.8509 9.06831 6.40963 6.25947 2.02833 5.84347 7.44262 4.42039 1.76534 2.89618 8.5165
6.18198 -0.173462 0.0918094 1.99034 3.48389 1.26587 9.47449 9.33712 5.47953 10.8634 9.07027 6.4924 6.28514 2.08467 5.8221 7.4664 4.45066 1.7496 2.84796 8.45381
6.28061 -0.136545 0.120477 1.92268 3.55673 1.18878 9.41529 9.40775 5.37918 10.8738 9.07091 6.57527 6.30925 2.14057 5.80002 7.49018 4.48066 1.73379 2.80126 8.39022
6.37799 -0.0972231 0.150036 1.85555 3.63444 1.11395 9.35479 9.47744 5.27855 10.8819 9.07021 6.6582 6.33185 2.19598 5.7772 7.51395 4.51037 1.71786 2.7561 8.32575
6.47404 -0.055552 0.180484 1.78897 3.71701 1.04185 9.293 9.54617 5.17768 10.8878 9.06818 6.74119 6.35297 2.25083 5.75362 7.53768 4.53978 1.70173 2.71251 8.26046
6.56872 -0.0115863 0.211821 1.72296 3.80442 0.97297 9.22994 9.61391 5.07662 10.8915 9.06481 6.82419 6.37268 2.30506 5.72929 7.56135 4.5689 1.68532 2.67049 8.19438
6.66196 0.0346201 0.244044 1.65752 3.89661 0.907812 9.16561 9.68064 4.97541 10.8929 9.06012 6.90718 6.39103 2.35861 5.70418 7.58494 4.59772 1.66854 2.63007 8.12756
6.75372 0.0830146 0.277153 1.59265 3.9935 0.846883 9.10004 9.74632 4.87411 10.8921 9.05411 6.99013 6.40808 2.41145 5.67829 7.60842 4.62626 1.65127 2.59127 8.06003
6.84394 0.133546 0.311144 1.52838 4.09499 0.790689 9.03325 9.81093 4.77276 10.8891 9.04677 7.07302 6.42389 2.46352 5.6516 7.63177 4.65454 1.6334 2.55409 7.99185
6.93258 0.186165 0.346016 1.4647 4.20096 0.739729 8.96524 9.87444 4.6714 10.8838 9.03812 7.15581 6.43852 2.51478 5.62412 7.65497 4.68262 1.61477 2.51856 7.92305
7.0196 0.240825 0.381766 1.40163 4.31125 0.694491 8.89605 9.93683 4.57007 10.8763 9.02815 7.23849 6.45202 2.5652 5.59583 7.67798 4.71054 1.59523 2.48468 7.85368
7.10495 0.29748 0.41839 1.33916 4.42569 0.65544 8.82568 9.99807 4.46884 10.8666 9.01688 7.32102 6.46445 2.61475 5.56672 7.70079 4.73839 1.57459 2.45246 7.78378
7.18861 0.356089 0.455884 1.27731 4.54404 0.623015 8.75417 10.0581 4.36774 10.8547 9.0043 7.40337 6.47586 2.6634 5.5368 7.72335 4.76631 1.55264 2.42191 7.71341
7.27053 0.416613 0.494242 1.21607 4.66599 0.597614 8.68153 10.117 4.26681 10.8406 8.99043 7.48552 6.48631 2.71111 5.50605 7.74564 4.79446 1.52915 2.39304 7.6426
7.35067 0.479017 0.533458 1.15546 4.79116 0.579572 8.60779 10.1746 4.16612 10.8242 8.97527 7.56745 6.49585 2.75788 5.47449 7.76763 4.82308 1.50389 2.36585 7.57142
7.42902 0.54327 0.573523 1.09547 4.91902 0.569134 8.53296 10.231 4.06569 10.8057 8.95883 7.64912 6.50451 2.80366 5.4421 7.78928 4.8525 1.47663 2.34035 7.49989
7.50552 0.609345 0.614427 1.03612 5.04889 0.566425 8.45708 10.2861 3.96558 10.785 8.94111 7.73051 6.51234 2.84844 5.40889 7.81057 4.88312 1.44719 2.31654 7.42809
7.58016 0.677218 0.65616 0.977397 5.17991 0.571415 8.38017 10.3399 3.86584 10.762 8.92212 7.81159 6.51937 2.8922 5.37487 7.83145 4.9154 1.41544 2.29443 7.35604
7.6529 0.746866 0.698707 0.919319 5.31101 0.583903 8.30226 10.3924 3.76651 10.737 8.90188 7.89234 6.52565 2.9349 5.34003 7.85191 4.94989 1.38139 2.274 7.28381
7.72371 0.818268 0.742054 0.861888 5.44101 0.603517 8.22338 10.4435 3.66765 10.7097 8.88037 7.97273 6.53121 2.97653 5.30439 7.87189 4.98709 1.34515 2.25525 7.21144
7.79255 0.891402 0.786184 0.80511 5.56869 0.629747 8.14355 10.4933 3.56929 10.6803 8.85763 8.05274 6.53608 3.01707 5.26795 7.89137 5.02749 1.30698 2.23819 7.13899
7.8594 0.96624 0.83108 0.748993 5.69287 0.661991 8.06281 10.5416 3.47149 10.6488 8.83365 8.13234 6.54031 3.0565 5.23073 7.91031 5.07146 1.26725 2.22281 7.06649
7.92423 1.04275 0.876725 0.693542 5.81256 0.699606 7.98119 10.5886 3.37429 10.6151 8.80844 8.2115 6.54394 3.09481 5.19274 7.92869 5.11926 1.22641 2.20909 6.994
7.98701 1.1209 0.923102 0.638766 5.92702 0.741953 7.89872 10.6341 3.27775 10.5793 8.78201 8.29021 6.547 3.132 5.15398 7.94646 5.17106 1.18494 2.19703 6.92157
8.0477 1.20064 0.970194 0.584672 6.03575 0.788424 7.81544 10.6782 3.1819 10.5414 8.75438 8.36844 6.54955 3.16807 5.11447 7.96359 5.2269 1.14337 2.18661 6.84924
8.10629 1.28191 1.01799 0.531269 6.13848 0.838444 7.73137 10.7209 3.0868 10.5015 8.72555 8.44617 6.55162 3.20303 5.07423 7.98006 5.28678 1.10218 2.17782 6.77706
8.16275 1.36468 1.06647 0.478565 6.2351 0.891474 7.64656 10.762 2.99248 10.4594 8.69553 8.52338 6.55325 3.23689 5.03326 7.99582 5.35061 1.06189 2.17063 6.70507
